algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,WMWPC,0100101000111110011001010101010010100011110100101000000010011001000011,0100101000111110011001010101010010100011110100101000000010011001000011,0,-1,correcta,1,0.35,0.045
hamming,DGMKFF,100110010011001001100000111110011001010101100110001100111001100110011010011001100110,100110010011001001100000111110011001010101100110001100111001100110011010011001100110,0,-1,correcta,1,0.29,0.021
hamming,KFVREEOBD,100110001100111001100110011001001011100110010010101010101001100010010110011000100101100110011111111001100010101010011001001100,100110001100111001100110011001001011100110010010101010101001100010010110011000100101100110011111111001100010101010011001001100,0,-1,correcta,1,0.3,0.17
hamming,FWLC,10011001100110010010100011111001100011110010011001000011,10011001100110010010100011111001100011110010011001000011,0,-1,correcta,1,0.45,0.138
hamming,WZUU,01001010001111010010110110100100101010010101001010100101,01001010001111010010110110100100101010010101001010100101,0,-1,correcta,1,0.47,0.051
hamming,PXGF,01001010000000010010111100001001100000111110011001100110,01001010000000010010111100001001100000111110011001100110,0,-1,correcta,1,0.41,0.122
hamming,PIZ,010010100000001001100001100101001011011010,010010100000001001100001100101001011011010,0,-1,correcta,1,0.47,0.055
hamming,KXU,100110001100110100101111000001001010100101,100110001100110100101111000001001010100101,0,-1,correcta,1,0.34,0.099
hamming,PEQ,010010100000001001100010010101001011101001,010010100000001001100010010101001011101001,0,-1,correcta,1,0.73,0.097
hamming,GHKPIE,100110000011111001100111000010011000110011010010100000001001100001100110011000100101,100110000011111001100111000010011000110011010010100000001001100001100110011000100101,0,-1,correcta,1,0.41,0.106
hamming,YCLKPBJGB,010010100110011001100100001110011000111100100110001100110100101000000010011000101010100110010110101001100000111110011000101010,010010100110011001100100001110011000111100100110001100110100101000000010011000101010100110010110101001100000111110011000101010,0,-1,correcta,1,0.34,0.122
hamming,SVJM,01001011000011010010111001101001100101101010011001010101,01001011000011010010111001101001100101101010011001010101,0,-1,correcta,1,0.4,0.162
hamming,ZQEBV,0100101101101001001011101001100110001001011001100010101001001011100110,0100101101101001001011101001100110001001011001100010101001001011100110,0,-1,correcta,1,0.33,0.161
hamming,DJNU,10011001001100100110010110101001100001011001001010100101,10011001001100100110010110101001100001011001001010100101,0,-1,correcta,1,0.3,0.014
hamming,CSSAHRV,10011001000011010010110000110100101100001110011001101001100110011100000100101010101001001011100110,10011001000011010010110000110100101100001110011001101001100110011100000100101010101001001011100110,0,-1,correcta,1,0.45,0.047
hamming,CKAAVDTDFK,10011001000011100110001100111001100110100110011001101001010010111001101001100100110001001011001100100110010011001001100110011010011000110011,10011001000011100110001100111001100110100110011001101001010010111001101001100100110001001011001100100110010011001001100110011010011000110011,0,-1,correcta,1,0.37,0.189
hamming,OUQDIG,100110011111110100101010010101001011101001100110010011001001100001100110011000001111,100110011111110100101010110101001011101001100110010011001001100001100110011000001111,1,24,correcta,1,0.38,0.147
hamming,CVGFZWYPQ,100110010000110100101110011010011000001111100110011001100100101101101001001010001111010010100110010100101000000001001011101001,100110010000110100101110011010011000001111100110011001100100101101101001001010001111010010100110010100101000000001001011101001,0,-1,correcta,1,0.59,0.102
hamming,UUOSKJVI,0100101010010101001010100101100110011111110100101100001110011000110011100110010110100100101110011010011000011001,0100101010010101001010100101100110011111110100101100001110011000110011100110010110100100101110011010011000011001,0,-1,correcta,1,0.35,0.041
hamming,QDUEEWF,01001011101001100110010011000100101010010110011000100101100110001001010100101000111110011001100110,01001011101001100110010011000100101010010110011000100101100110001001010100101000111110011001100110,0,-1,correcta,1,0.31,0.179
hamming,VXTGZYLC,0100101110011001001011110000010010110011001001100000111101001011011010010010100110011001100011110010011001000011,0100101110011001001011110000010010110011001001100000111101001011011010010010100110011001100011110010011001000011,0,-1,correcta,1,0.44,0.164
hamming,DTPLGKEGBR,10011001001100010010110011000100101000000010011000111100100110000011111001100011001110011000100101100110000011111001100010101001001010101010,10011001001100010010110011000100101000000010011000111100100110000011111001100011001110011000100101100110000011111001100010101001001010101010,0,-1,correcta,1,0.38,0.129
hamming,PQAGG,0100101000000001001011101001100110011010011001100000111110011000001111,0100101000000001001011101001100110011010011001100000111110011000001111,0,-1,correcta,1,0.36,0.024
hamming,YYLMC,0100101001100101001010011001100110001111001001100101010110011001000011,0100101001100101001010011001100110001111001001100101010110011001000011,0,-1,correcta,1,0.28,0.081
hamming,HRLAUUH,10011001110000010010101010101001100011110010011001101001010010101001010100101010010110011001110000,10011001110000010010101010101001100011110010011001101001010010101001010100101010010110011001110000,0,-1,correcta,1,0.44,0.095
hamming,EHZROCTGHS,10011000100101100110011100000100101101101001001010101010100110011111111001100100001101001011001100100110000011111001100111000001001011000011,10011000100101100110011100000100101101101001001010101010100110011111111001100100001101001011001100100110000011111001100111000001001011000011,0,-1,correcta,1,0.34,0.004
hamming,ATFTPLDV,1001100110100101001011001100100110011001100100101100110001001010000000100110001111001001100100110001001011100110,1001100110100101001011001100100110011001100100101100110001001010000000100110001111001001100100110001001011100110,0,-1,correcta,1,0.35,0.145
hamming,GNFO,10011000001111100110000101101001100110011010011001111111,10011000001111100110000101101001100110011010011001111111,0,-1,correcta,1,0.32,0.069
hamming,YFPWUIHSCE,01001010011001100110011001100100101000000001001010001111010010101001011001100001100110011001110000010010110000111001100100001110011000100101,01001010011000100110011001100100101000000001001010001111010010101001011001100001100110011001110000010010110000111001100100001110011000100101,1,13,correcta,1,0.41,0.182
hamming,EVYBBKBJRQ,10011000100101010010111001100100101001100110011000101010100110001010101001100011001110011000101010100110010110100100101010101001001011101001,10011000100101010010111001100100101001100110011000101010100110001010101001100011001110011000101010100110010110100100101010101001001011101001,0,-1,correcta,1,0.32,0.131
hamming,BTIFUXZPLZ,10011000101010010010110011001001100001100110011001100110010010101001010100101111000001001011011010010010100000001001100011110001001011011010,10011000101010010010110011001001100001100110011001100110010010101001010100101111000001001011011010010010100000001001100011110001001011011010,0,-1,correcta,1,0.37,0.082
hamming,GXEEUJEJL,100110000011110100101111000010011000100101100110001001010100101010010110011001011010100110001001011001100101101010011000111100,100110000011110100101111000010011000100101100110001001010100101010010110011001011010100110001001011001100101101010011000111100,0,-1,correcta,1,0.35,0.127
hamming,ZYXVQHNH,0100101101101001001010011001010010111100000100101110011001001011101001100110011100001001100001011010011001110000,0100101101101001001010011001010010111100000100101110011001001011101001100110011100001001100001011010011001110000,0,-1,correcta,1,0.32,0.088
hamming,JQBVTWBTC,100110010110100100101110100110011000101010010010111001100100101100110001001010001111100110001010100100101100110010011001000011,100110010110100100101110100110011000101010010010111001100100101100110001001010001111100110001010100100101100110010011001000011,0,-1,correcta,1,0.42,0.053
hamming,AVNIS,1001100110100101001011100110100110000101101001100001100101001011000011,1001100110100101001011100110100110000101101001100001100101001011000011,0,-1,correcta,1,0.36,0.013
hamming,WNISZHS,01001010001111100110000101101001100001100101001011000011010010110110101001100111000001001011000011,01001010001111100110000101101001100001100101001011000011010010110110101001100111000001001011000011,0,-1,correcta,1,0.28,0.148
hamming,GQM,100110000011110100101110100110011001010101,100110000011110100101110100110011001010101,0,-1,correcta,1,0.29,0.158
hamming,FLIGIWKQWY,10011001100110100110001111001001100001100110011000001111100110000110010100101000111110011000110011010010111010010100101000111101001010011001,10011001100110100110001111001001100001100110011000001111100110000110010100101000111110011000110011010010111010010100101000111101001010011001,0,-1,correcta,1,0.37,0.15
hamming,AQLTDKXSTY,10011001101001010010111010011001100011110001001011001100100110010011001001100011001101001011110000010010110000110100101100110001001010011001,10011001101001010010111010011001100011110001001011001100100110010011001001100011001101001011110000010010110000110100101100110001001010011001,0,-1,correcta,1,0.42,0.09
hamming,VZPKWBLAY,010010111001100100101101101001001010000000100110001100110100101000111110011000101010100110001111001001100110100101001010011001,010010111001100100101101101001001010000000100110001100110100101000111110011000101010100110001111001001100110100101001010011001,0,-1,correcta,1,0.32,0.01
hamming,NWJAER,100110000101100100101000111110011001011010100110011010011001100010010101001010101010,100110000101100100101000111110011001011010100110011010011001100010010101001010101010,0,-1,correcta,1,0.29,0.179
hamming,PCRQETGS,0100101000000010011001000011010010101010100100101110100110011000100101010010110011001001100000111101001011000011,0100101000000010011001000011010010101010100100101110100110011000100101010010110011001001100000111101001011000011,0,-1,correcta,1,0.31,0.076
hamming,LUAGF,1001100011110001001010100101100110011010011001100000111110011001100110,1001100011110001001010100111100110011010011001100000111110011001100110,1,26,correcta,0,0.32,0.107
hamming,AHDFSPHD,1001100110100110011001110000100110010011001001100110011001001011000011010010100000001001100111000010011001001100,1001100110100110011001110000100110010011001001100110011001001011000011010010100000001001100111000010011001001100,0,-1,correcta,1,0.28,0.183
hamming,FQGU,10011001100110010010111010011001100000111101001010100101,10011001100110010010111010011001100000111101001010100101,0,-1,correcta,1,0.28,0.074
hamming,DQVNFAK,10011001001100010010111010010100101110011010011000010110100110011001101001100110100110011000110011,10011001001100010010111010010100101110011010011000010110100110011001101001100110100110011000110011,0,-1,correcta,1,0.35,0.029
hamming,JGOACCGDD,100110010110101001100000111110011001111111100110011010011001100100001110011001000011100110000011111001100100110010011001001100,100110010110101001100000111110011001111111100110011010011001100100001110011001000011100110000011111001100100110010011001001100,0,-1,correcta,1,0.3,0.034
hamming,SHVJJZ,010010110000111001100111000001001011100110100110010110101001100101101001001011011010,010010110000111001100111000001001011100110100110010110101001100101101001001011011010,0,-1,correcta,1,0.28,0.075
hamming,ZGYJX,0100101101101010011000001111010010100110011001100101101001001011110000,0100101101101010011000001111010010100110011001100101101001001011110000,0,-1,correcta,1,0.3,0.14
hamming,AJUB,10011001101001100110010110100100101010010110011000101010,10011001101001100110010110100100101010010110011000101010,0,-1,correcta,1,0.26,0.132
hamming,RHC,010010101010101001100111000010011001000011,010010101010101001100111000010011001000011,0,-1,correcta,1,0.32,0.196
hamming,DFZKSANQJH,10011001001100100110011001100100101101101010011000110011010010110000111001100110100110011000010110010010111010011001100101101010011001110000,10011001001100100110011001100100101101101010011000110011010010110000111001100110100110011000010110010010111010011001100101101010011001110000,0,-1,correcta,1,0.38,0.187
hamming,LBXVAZPOEZ,10011000111100100110001010100100101111000001001011100110100110011010010100101101101001001010000000100110011111111001100010010101001011011010,10011000111100100110001010100100101111000001001011100110100110011010010100101101101001001010000000100110011111111001100010010101001011011010,0,-1,correcta,1,0.34,0.033
hamming,JAXSKFCFZ,100110010110101001100110100101001011110000010010110000111001100011001110011001100110100110010000111001100110011001001011011010,100110010110101001100110100101001011110000010010110000111001100011001110011001100110100110010000111001100110011001001011011010,0,-1,correcta,1,0.26,0.131
hamming,ULWGPLZVP,010010101001011001100011110001001010001111100110000011110100101000000010011000111100010010110110100100101110011001001010000000,010010101001011001100011110001001010001111100110000011110100101000000010011000111100010010110110100100101110011001001010000000,0,-1,correcta,1,0.27,0.174
hamming,WUAOQJYA,0100101000111101001010100101100110011010011001100111111101001011101001100110010110100100101001100110011001101001,0100101000111101001010100101100110011010011001100111111101001011101001100110010110100100101001100110011001101001,0,-1,correcta,1,0.28,0.116
hamming,GEYKRTKEFM,10011000001111100110001001010100101001100110011000110011010010101010100100101100110010011000110011100110001001011001100110011010011001010101,10011000001111100110001001010100101001100110011000110011010010101010100100101100110010011000110011100110001001011001100110011010011001010101,0,-1,correcta,1,0.32,0.044
hamming,AXZSFWQ,10011001101001010010111100000100101101101001001011000011100110011001100100101000111101001011101001,10011001101001010010111100000100101101101001001011000011100110011001100100101000111101001011101001,0,-1,correcta,1,0.29,0.125
hamming,XKYYV,0100101111000010011000110011010010100110010100101001100101001011100110,0100101111000010011000110011010010100110010100101001100101001011100110,0,-1,correcta,1,0.29,0.103
hamming,RFKUKDUCJ,010010101010101001100110011010011000110011010010101001011001100011001110011001001100010010101001011001100100001110011001011010,010010101010101001100110011010011000110011010010101001011001100011001110011001001100010010101001011001100100001110011001011010,0,-1,correcta,1,0.3,0.184
hamming,WZRYGHOP,0100101000111101001011011010010010101010100100101001100110011000001111100110011100001001100111111101001010000000,0100101000111101001011011010010010101010100100101001100110011000001111100110011100001001100111111101001010000000,0,-1,correcta,1,0.33,0.056
hamming,HOEQE,1001100111000010011001111111100110001001010100101110100110011000100101,1001100111000010011001111111100110001001010100101110100110011000100101,0,-1,correcta,1,0.48,0.03
hamming,WWMCIDTCI,010010100011110100101000111110011001010101100110010000111001100001100110011001001100010010110011001001100100001110011000011001,010010100011110100101000111110011001010101100110010000111001100001100110011001001100010010110011001001100100001110011000011001,0,-1,correcta,1,0.35,0.057
hamming,ZZCSX,0100101101101001001011011010100110010000110100101100001101001011110000,0100101101101001001011011010100110010000110100101100001101001011110000,0,-1,correcta,1,0.36,0.14
hamming,EUJDGGBBJS,10011000100101010010101001011001100101101010011001001100100110000011111001100000111110011000101010100110001010101001100101101001001011000011,10011000100101010010101001011001100101101010011001001100100110000011111001100000111110011000101010100110001010101001100101101001001011000011,0,-1,correcta,1,0.38,0.144
hamming,KJJEG,1001100011001110011001011010100110010110101001100010010110011000001111,1001100011001110011001011010100110010110101001100010010110011000001111,0,-1,correcta,1,0.41,0.054
hamming,SOQSK,0100101100001110011001111111010010111010010100101100001110011000110011,0100101100001110011001111111010010111010010100101100001110011000110011,0,-1,correcta,1,0.65,0.018
hamming,ZDHUX,0100101101101010011001001100100110011100000100101010010101001011110000,0100101101101010011001001100100110011100000100101010010101001011110000,0,-1,correcta,1,0.52,0.147
hamming,YBHNCDHH,0100101001100110011000101010100110011100001001100001011010011001000011100110010011001001100111000010011001110000,0100101001100110011000101010100110011100001001100001011010011001000011100110010011001001100111000010011001110000,0,-1,correcta,1,0.38,0.024
hamming,KWEUQAVL,1001100011001101001010001111100110001001010100101010010101001011101001100110011010010100101110011010011000111100,1001100011001101001010001111100110001001010100101010010101001011101001100110011010010100101110011010011000111100,0,-1,correcta,1,0.47,0.058
hamming,TNMTHIQU,0100101100110010011000010110100110010101010100101100110010011001110000100110000110010100101110100101001010100101,0100101100110010011000010110100110010101010100101100110010011001110000100110000110010100101110100101001010100101,0,-1,correcta,1,0.57,0.074
hamming,BLLRIFKJV,100110001010101001100011110010011000111100010010101010101001100001100110011001100110100110001100111001100101101001001011100110,100110001010101001100011110010011000111100010010101010101001100001100110011001100110100110001100111001100101101001001011100110,0,-1,correcta,1,0.38,0.148
hamming,BKLHPQH,10011000101010100110001100111001100011110010011001110000010010100000000100101110100110011001110000,10011000101010100110001100111001100011110010011001110000010010100000000100101110100110011001110000,0,-1,correcta,1,0.27,0.061
hamming,BDVTTKPJUM,10011000101010100110010011000100101110011001001011001100010010110011001001100011001101001010000000100110010110100100101010010110011001010101,10011000101010100110010011000100101110011001001011001100010010110011001001100011001101001010000000100110010110100100101010000110011001010101,1,123,correcta,0,0.32,0.084
hamming,VWOWAYLC,0100101110011001001010001111100110011111110100101000111110011001101001010010100110011001100011110010011001000011,0100101110011001001010001111100110011111110100101000111110011001101001010010100110011001100011110010011001000011,0,-1,correcta,1,0.7,0.068
hamming,XZF,010010111100000100101101101010011001100110,010010111100000100101101101010011001100110,0,-1,correcta,1,0.34,0.095
hamming,HQOZK,1001100111000001001011101001100110011111110100101101101010011000110011,1001100111000001001011101001100110011111110100101101101010011000110011,0,-1,correcta,1,0.28,0.109
hamming,YFOT,01001010011001100110011001101001100111111101001011001100,01001010011001100110011001101001100111111101001011001100,0,-1,correcta,1,0.36,0.068
hamming,HKZ,100110011100001001100011001101001011011010,100110011100001001100011001101001011011010,0,-1,correcta,1,0.31,0.127
hamming,UMEIADZBAZ,01001010100101100110010101011001100010010110011000011001100110011010011001100100110001001011011010100110001010101001100110100101001011011010,01001010100101100110010101011001100010010110011000011001100110011010011001100100110001001011011010100110001010101001100110100101001011011010,0,-1,correcta,1,0.34,0.018
hamming,NOARIBJ,10011000010110100110011111111001100110100101001010101010100110000110011001100010101010011001011010,10011000010110100110011111111001100110100101001010101010100110000110011001100010101010011001011010,0,-1,correcta,1,0.42,0.162
hamming,BQSBYON,10011000101010010010111010010100101100001110011000101010010010100110011001100111111110011000010110,10011000101010010010111010010100101100001110011000101010010010100110011001100111111110011000010110,0,-1,correcta,1,0.68,0.059
hamming,BGPFLCZXT,100110001010101001100000111101001010000000100110011001101001100011110010011001000011010010110110100100101111000001001011001100,100110001010101001100000111101001010000000100110011001101001100011110010011001000011010010110110100100101111000001001011001100,0,-1,correcta,1,0.32,0.193
hamming,OLIC,10011001111111100110001111001001100001100110011001000011,10011001111111100110001111001001100001100110011001000011,0,-1,correcta,1,0.27,0.178
hamming,FRRM,10011001100110010010101010100100101010101010011001010101,10011001100110010010101010100100101010101010011001010101,0,-1,correcta,1,0.24,0.155
hamming,LKMP,10011000111100100110001100111001100101010101001010000000,10011000111100100110001100111001100101010101001010000000,0,-1,correcta,1,0.22,0.076
hamming,VXEMOZMPA,010010111001100100101111000010011000100101100110010101011001100111111101001011011010100110010101010100101000000010011001101001,010010111001100100101111000010011000100101100110010101011001100111111101001011011010100110010101010100101000000010011001101001,0,-1,correcta,1,0.34,0.197
hamming,WKW,010010100011111001100011001101001010001111,010010100011111001100011001101001010001111,0,-1,correcta,1,0.32,0.189
hamming,GVTRLTJG,1001100000111101001011100110010010110011000100101010101010011000111100010010110011001001100101101010011000001111,1001100000111101001011100110010010110011000100101010101010011000111100010010110011001001100101101010011000001111,0,-1,correcta,1,0.35,0.001
hamming,RBQ,010010101010101001100010101001001011101001,010010101010101001100010101001001011101001,0,-1,correcta,1,0.28,0.066
hamming,OTVACGDG,1001100111111101001011001100010010111001101001100110100110011001000011100110000011111001100100110010011000001111,1001100111111101001011001100010010111001101001100110100110011001000011100110000011111001100100110010011000001111,0,-1,correcta,1,0.32,0.001
hamming,CLHHUWWX,1001100100001110011000111100100110011100001001100111000001001010100101010010100011110100101000111101001011110000,1001100100001110011000111100100110011100001001100111000001001010100101010010100011110100101000111101001011110000,0,-1,correcta,1,0.31,0.109
hamming,YXCFVWUNIM,01001010011001010010111100001001100100001110011001100110010010111001100100101000111101001010100101100110000101101001100001100110011001010101,01001010011001010010111100001001100100001110011001100110010010111001100100101000111101001010100101100110000101101001100001100110011001010101,0,-1,correcta,1,0.25,0.165
hamming,JRUCYCZXFJ,10011001011010010010101010100100101010010110011001000011010010100110011001100100001101001011011010010010111100001001100110011010011001011010,10011001011010010010101010100100101010010110011001000011010010100110011001100100001101001011011010010010111100001001100110011010011001011010,0,-1,correcta,1,0.33,0.046
hamming,URQOKH,010010101001010100101010101001001011101001100110011111111001100011001110011001110000,010000101001010100101010101001001011101001100110011111111001100011001110011001110000,1,4,correcta,0,0.36,0.051
hamming,DWBLFRSNK,100110010011000100101000111110011000101010100110001111001001100110011001001010101010010010110000111001100001011010011000110011,100110010011000100101000111110011000101010100110001111001001100110011001001010101010010010110000111001100001011010011000110011,0,-1,correcta,1,0.24,0.056
hamming,ZXODZGTFZ,010010110110100100101111000010011001111111100110010011000100101101101010011000001111010010110011001001100110011001001011011010,010010110110100100101111000010011001111111100110010011000100101101101010011000001111010010110011001001100110011001001011011010,0,-1,correcta,1,0.31,0.105
hamming,IJZR,10011000011001100110010110100100101101101001001010101010,10011000011001100110010110100100101101101001001010101010,0,-1,correcta,1,0.34,0.169
hamming,UBJO,01001010100101100110001010101001100101101010011001111111,01001010100101100110001010101001100101101010011001111111,0,-1,correcta,1,0.3,0.139
hamming,APS,100110011010010100101000000001001011000011,100110011010010100101000000001001011000011,0,-1,correcta,1,0.29,0.059
hamming,CAOWWKQG,1001100100001110011001101001100110011111110100101000111101001010001111100110001100110100101110100110011000001111,1001100100001110011001101001100110011111110100101000111101001010001111100110001100110100101110100110011000001111,0,-1,correcta,1,0.32,0.151
hamming,RZM,010010101010100100101101101010011001010101,010010101010100100101101101010011001010101,0,-1,correcta,1,0.28,0.085
hamming,AGBO,10011001101001100110000011111001100010101010011001111111,10011001101001100110000011111001100010101010011001111111,0,-1,correcta,1,0.22,0.149
hamming,NYNOMFLPJ,100110000101100100101001100110011000010110100110011111111001100101010110011001100110100110001111000100101000000010011001011010,100110000101100100101001100110011000010110100110011111111001100101010110011001100110100110001111000100101000000010011001011010,0,-1,correcta,1,0.29,0.089
hamming,QBGQ,01001011101001100110001010101001100000111101001011101001,01001011101001100110001010101001100000111101001011101001,0,-1,correcta,1,0.34,0.173
hamming,ZOW,010010110110101001100111111101001010001111,010010110110101001100111111101001010001111,0,-1,correcta,1,0.32,0.055
hamming,WMK,010010100011111001100101010110011000110011,010010100011111001100101010110011000110011,0,-1,correcta,1,0.27,0.015
hamming,AERSCPFNCB,10011001101001100110001001010100101010101001001011000011100110010000110100101000000010011001100110100110000101101001100100001110011000101010,10011001101001100110001001010100101010101001001011000011100110010000110100101000000010011001100110100110000101101001100100001110011000101010,0,-1,correcta,1,0.28,0.12
hamming,USKXGN,010010101001010100101100001110011000110011010010111100001001100000111110011000010110,010010101001010100101100001110011000110011010010111100001001100000111110011000010110,0,-1,correcta,1,0.29,0.159
hamming,LJTUNRIUXY,10011000111100100110010110100100101100110001001010100101100110000101100100101010101010011000011001010010101001010100101111000001001010011001,10011000111100100110010110100100101100110001001010100101100110000101100100101010101010011000011001010010101001010100101111000001001010011001,0,-1,correcta,1,0.29,0.034
hamming,YVSAV,0100101001100101001011100110010010110000111001100110100101001011100110,0100101001100101001011100110010010110000111001100110100101001011100110,0,-1,correcta,1,0.28,0.179
hamming,ACE,100110011010011001100100001110011000100101,100110011010011001100100001110011000100101,0,-1,correcta,1,0.28,0.029
hamming,KYAYD,1001100011001101001010011001100110011010010100101001100110011001001100,1001100011001101001010011001100110011010010100101001100110011001001100,0,-1,correcta,1,0.27,0.042
hamming,MKQ,100110010101011001100011001101001011101001,100110010101011001100011001101001011101001,0,-1,correcta,1,0.27,0.164
hamming,MRJJEGAT,1001100101010101001010101010100110010110101001100101101010011000100101100110000011111001100110100101001011001100,1001100101010101001010101010100110010110101001100101101010011000100101100110000011111001100110100101001011001100,0,-1,correcta,1,0.26,0.146
hamming,NNAVFTKU,1001100001011010011000010110100110011010010100101110011010011001100110010010110011001001100011001101001010100101,1001100001011010011000010110100110011010010100101110011010011001100110010010110011001001100011001101001010100101,0,-1,correcta,1,0.3,0.173
hamming,FMPM,10011001100110100110010101010100101000000010011001010101,10011001100110100110010101010100101000000010011001010101,0,-1,correcta,1,0.33,0.124
hamming,FCEVRBWV,1001100110011010011001000011100110001001010100101110011001001010101010100110001010100100101000111101001011100110,1001100110011010011001000011100110001001010100101110011001001010101010100110001010100100101000111101001011100110,0,-1,correcta,1,0.28,0.138
hamming,SWFJ,01001011000011010010100011111001100110011010011001011010,01001011000011010010100011111001100110011010011001011010,0,-1,correcta,1,0.66,0.19
hamming,AUTNQTTB,1001100110100101001010100101010010110011001001100001011001001011101001010010110011000100101100110010011000101010,1001100110100101001010100101010010110011001001100001011001001011101001010010110011000100101100110010011000101010,0,-1,correcta,1,0.33,0.115
hamming,XWKEMDPV,0100101111000001001010001111100110001100111001100010010110011001010101100110010011000100101000000001001011100110,0100101111000001001010001111100110001100111001100010010110011001010101100110010011000100101000000001001011100110,0,-1,correcta,1,0.32,0.018
hamming,PYZRYC,010010100000000100101001100101001011011010010010101010100100101001100110011001000011,010010100000000100101001100101001011011010010010101010100100101001100110011001000011,0,-1,correcta,1,0.41,0.027
hamming,ZFRGKUELRW,01001011011010100110011001100100101010101010011000001111100110001100110100101010010110011000100101100110001111000100101010101001001010001111,01001011011010100110011001100100101010101010011000001111100110001100110100101010010110011000100101100110001111000100101010101001001010001111,0,-1,correcta,1,0.43,0.044
hamming,IOHYEKGDUX,10011000011001100110011111111001100111000001001010011001100110001001011001100011001110011000001111100110010011000100101010010101001011110000,10011000011001100110011111111001100111000001001010011001100110001001011001100011001110011000001111100110010011000100101010010101001011110000,0,-1,correcta,1,0.33,0.099
hamming,WMKH,01001010001111100110010101011001100011001110011001110000,01001010001111100110010101011001100011001110011001110000,0,-1,correcta,1,0.3,0.144
hamming,ABZ,100110011010011001100010101001001011011010,100110011110011001100010101001001011011010,1,9,correcta,0,0.32,0.198
hamming,SFSF,01001011000011100110011001100100101100001110011001100110,01001011000011100110011001100100101100001110011001100110,0,-1,correcta,1,0.31,0.078
hamming,KFTQXGIQ,1001100011001110011001100110010010110011000100101110100101001011110000100110000011111001100001100101001011101001,1001100011001110011001100110010010110011000100101110100101001011110000100110000011111001100001100101001011101001,0,-1,correcta,1,0.27,0.174
hamming,PNYVVTJB,0100101000000010011000010110010010100110010100101110011001001011100110010010110011001001100101101010011000101010,0100101000000010011000010110010010100110010100101110011001001011100110010010110011001001100101101010011000101010,0,-1,correcta,1,0.25,0.198
hamming,BMGL,10011000101010100110010101011001100000111110011000111100,10011000101010100110010101011001100000111110011000111100,0,-1,correcta,1,0.31,0.2
hamming,LMVCKBKDOV,10011000111100100110010101010100101110011010011001000011100110001100111001100010101010011000110011100110010011001001100111111101001011100110,10011000111100100110010101010100101110011010011001000011100110000100111001100010101010011000110011100110010011001001100111111101001011100110,1,64,correcta,1,0.28,0.131
hamming,PMFEX,0100101000000010011001010101100110011001101001100010010101001011110000,0100101000000010011001010101100110011001101001100010010101001011110000,0,-1,correcta,1,0.27,0.176
hamming,JIALRWR,10011001011010100110000110011001100110100110011000111100010010101010100100101000111101001010101010,10011001011010100110000110011001100110100110011000111100010010101011100100101000111101001010101010,1,67,correcta,1,0.26,0.047
hamming,YRSREMNGX,010010100110010100101010101001001011000011010010101010101001100010010110011001010101100110000101101001100000111101001011110000,010010100110010100101010101001001011000011010010101010101001100010010110011001010101100110000101101001100000111101001011110000,0,-1,correcta,1,0.26,0.026
hamming,PTLDTOWPIH,01001010000000010010110011001001100011110010011001001100010010110011001001100111111101001010001111010010100000001001100001100110011001110000,01001010000000010010110011001001100011110010011001001100010010110011001001100111111101001010001111010010100000001001100001100110011001110000,0,-1,correcta,1,0.23,0.025
hamming,EXZEEQ,100110001001010100101111000001001011011010100110001001011001100010010101001011101001,100110001001010100101111000001001011011010100110001001011001100010010101001011101001,0,-1,correcta,1,0.27,0.079
hamming,YKDXXMDH,0100101001100110011000110011100110010011000100101111000001001011110000100110010101011001100100110010011001110000,0100101001100110011000110011100110010011000100101111000001001011110000100110010101011001100100110010011001110000,0,-1,correcta,1,0.3,0.007
hamming,XSLCRCWM,0100101111000001001011000011100110001111001001100100001101001010101010100110010000110100101000111110011001010101,0100101111000001001011000011100110001111001001100100001101001010101010100110010000110100101000111110011001010101,0,-1,correcta,1,0.33,0.117
hamming,RRTZYFAW,0100101010101001001010101010010010110011000100101101101001001010011001100110011001101001100110100101001010001111,0100101010101001001010101010010010110011000100101101101001001010011001100110011001101001100110100101001010001111,0,-1,correcta,1,0.25,0.122
hamming,EQSUVU,100110001001010100101110100101001011000011010010101001010100101110011001001010100101,100110001001010100101110100101001011000011010010101001010100101110011001001010100101,0,-1,correcta,1,0.27,0.167
hamming,KNORG,1001100011001110011000010110100110011111110100101010101010011000001111,1001100011001110011000010110100110011111110100101010101010011000001111,0,-1,correcta,1,0.34,0.101
hamming,QUGWBM,010010111010010100101010010110011000001111010010100011111001100010101010011001010101,010010111010010100101010010110011000001111010010100011111001100010101010011001010101,0,-1,correcta,1,0.32,0.011
hamming,IOET,10011000011001100110011111111001100010010101001011001100,10011000011001100110011111111001100010010101001011001100,0,-1,correcta,1,0.3,0.012
hamming,NUVBKI,100110000101100100101010010101001011100110100110001010101001100011001110011000011001,100110000101100100101010010101001011100110100110001010101001100011001110011000011001,0,-1,correcta,1,0.33,0.167
hamming,CDCTUUNZXS,10011001000011100110010011001001100100001101001011001100010010101001010100101010010110011000010110010010110110100100101111000001001011000011,10011001000011100110010011001001100100001101001011001100010010101001010100101010010110011000010110010010110110100100101111000001001011000011,0,-1,correcta,1,0.32,0.083
