algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
fletcher,NYUQP,01001110010110010101010101010001010100000000000011110011101010101110010110101110,01001110010110010101010101010001010100000000000011110011100010101110010110101110,1,58,error_detectado,0,2.14,0.164
fletcher,GOXLSF,01000111010011110101100001001100010100110100011011110010111000011101100111001100,01000111010011110101100001001100010100110100011011110010111000011101100111001100,0,-1,error_detectado,0,2.07,0.2
fletcher,OTNSFNRZ,010011110101010001001110010100110100011001001110010100100101101000110110010100000000011101000010,010011110101010001001110010100110100011001001110010100100101101000110110010100000000011101000010,0,-1,error_detectado,0,0.67,0.102
fletcher,RRVWTS,01010010010100100101011001010111010101000101001111111100111111001111011111111000,01010010010100100101011001010111010101000101001111111100111111001111011111111000,0,-1,error_detectado,0,0.6,0.08
fletcher,AXCRP,01000001010110000100001101010010010100000000000011010100101010101001101010101101,01000001010110000100001101010010010100000000000011010100101010101001101010101101,0,-1,error_detectado,0,0.53,0.071
fletcher,ZZSUMKIXVU,0101101001011010010100110101010101001101010010110100100101011000010101100101010110011010101010001110001000000000,0101101001011010010100110101010101001101010010110100100101011000010101100101010110011010101010001110001000000000,0,-1,error_detectado,0,0.6,0.195
fletcher,ARCD,0100000101010010010000110100010010000100100101101100010111101000,0100000101010010010000110100010010000100100101101100010111101000,0,-1,error_detectado,0,0.67,0.076
fletcher,TINGUAHWH,0101010001001001010011100100011101010101010000010100100001010111010010000000000010001000001010011011011011111110,0101010001001001010011100100011101010101010000010100100001010111010010000000000010001000001010011011011011111110,0,-1,error_detectado,0,0.66,0.142
fletcher,UVDE,0101010101010110010001000100010110011001100110111110111011110001,0101010101010110010001000100010110011001100110111110111011110001,0,-1,error_detectado,0,0.61,0.059
fletcher,JZXCWRXK,010010100101101001011000010000110101011101010010010110000100101101010010001110110011100100100011,010010100101101001011000010000110101011101010010010110000100101101010010001110110011100100100011,0,-1,error_detectado,0,0.57,0.17
fletcher,BCATFK,01000010010000110100000101010100010001100100101111001001111000101000111110111101,01000010010000110100000101010100010001100100101111001001111000101000111110111101,0,-1,error_detectado,0,1.72,0.199
fletcher,FIVZG,01000110010010010101011001011010010001110000000011100011101000111100011010010000,01000110010010010101011001011010010001110000000011100011101000111100011010010000,0,-1,error_detectado,0,0.86,0.046
fletcher,WRJKRLFELK,0101011101010010010010100100101101010010010011000100011001000101010011000100101110000110011110101010110110000011,0101011101010010010010100100101101010010010011000100011001000101010011000100101110000110011110101010110110000011,0,-1,error_detectado,0,0.73,0.148
fletcher,CZBEDRS,010000110101101001000010010001010100010001010010010100110000000000011100111100101010111111011101,010000110101101001000010010001010100010001010010010100110000000000011100111100101010111111011101,0,-1,error_detectado,0,0.62,0.001
fletcher,IVTOKV,01001001010101100101010001001111010010110101011011101000111110111100111111110111,01001001010101100101010001001111010010110101011011101000111110111100111111110111,0,-1,error_detectado,0,0.79,0.07
fletcher,EQKM,0100010101010001010010110100110110010000100111101101010111101111,0100010101010001011010110100110110010000100111101101010111101111,1,18,error_detectado,0,0.89,0.175
fletcher,EHJKMFTDN,0100010101001000010010100100101101001101010001100101010001000100010011100000000001111111000111100110000111110010,0100010101001000010010100100101101001101010001100101010001000100010011100000000001111111000111100110000111110010,0,-1,error_detectado,0,0.77,0.038
fletcher,GES,0100011101000101010100110000000010011010010001011110000110001010,0100011101000101010100110000000010011010010001011110000110001010,0,-1,error_detectado,0,0.84,0.107
fletcher,BAH,0100001001000001010010000000000010001010010000011100110010000010,0100001001000001010010000000000010001010010000011100110010000010,0,-1,error_detectado,0,0.82,0.167
fletcher,CLLHMR,01000011010011000100110001001000010011010101001011011100111001101010111111000111,01000011010011000100110001001000011011010101001011011100111001101010111111000111,1,34,error_detectado,0,0.65,0.157
fletcher,ZZPBVRKQBF,0101101001011010010100000100001001010110010100100100101101010001010000100100011010001110100001101110000010101100,0101101001011010010100000100001001010110010100100100101101010001010000100100011010001110100001101110000010101100,0,-1,error_detectado,0,0.64,0.041
fletcher,FQVZXQQM,010001100101000101010110010110100101100001010001010100010100110101000110010010100001111001000100,010001100101000101010110010110100101100001010001010100010100110101000110010010100001111001000100,0,-1,error_detectado,0,0.67,0.019
fletcher,XWPIL,01011000010101110101000001001001010011000000000011110100101000001111010110011000,01011000010101110101000001001001010011000000000011110100101000001111010110011000,0,-1,error_detectado,0,0.68,0.062
fletcher,EODEHYJMLM,0100010101001111010001000100010101001000010110010100101001001101010011000100110101101000100010000010010110010101,0100011101001111010001000100010101001000010110010100101001001101010011000100110101101000100010000010010110010101,1,6,error_detectado,0,0.8,0.194
fletcher,GFGWM,01000111010001100100011101010111010011010000000011011011100111011011000110000001,01000111010001100100011101010111010011010000000011011011100111011011000110000001,0,-1,error_detectado,0,1.08,0.049
fletcher,KZJEEZ,01001011010110100100101001000101010001010101101011011010111110011011101111110011,01001011010110100100101001000101010001010101101011011010111110011011101111110011,0,-1,error_detectado,0,0.56,0.04
fletcher,SUMASFGF,010100110101010101001101010000010101001101000110010001110100011000111011001000110010001011101100,010100110101010101001101010000010101001101000110010001110100011000111011001000110010001011101100,0,-1,error_detectado,0,0.55,0.031
fletcher,FOG,0100011001001111010001110000000010001101010011111101001110011110,0100011001001111010001110000000010001101010011111101001110011110,0,-1,error_detectado,0,0.51,0.058
fletcher,WIE,0101011101001001010001010000000010011100010010011111001110010010,0101011101001001010001010000000010011100010010011111001110010010,0,-1,error_detectado,0,0.61,0.136
fletcher,AWWGLTXU,010000010101011101010111010001110100110001010100010110000101010100111101010010001111110000110000,010000010101011101010111010001110100110001010100010110000101010100111101010010001111110000110000,0,-1,error_detectado,0,0.53,0.12
fletcher,IIOB,0100100101001001010011110100001010011000100010111110000111010100,0100100101001001010011110110001010011000100010111110000111010100,1,26,error_detectado,0,0.63,0.173
fletcher,JRNYDRS,010010100101001001001110010110010100010001010010010100110000000000101111111111101110111111111001,010010100101001001001110010110010100010001010010010100110000000000101111111111101110111111111001,0,-1,error_detectado,0,1.11,0.043
fletcher,XARQXEDS,010110000100000101010010010100010101100001000101010001000101001101000111001010110100110011010111,010110000100000101010010010100010101100001000101010001000101001101000111001010110100110011010111,0,-1,error_detectado,0,0.85,0.186
fletcher,FDWQILO,010001100100010001010111010100010100100101001100010011110000000000110101111000100000000010011110,010001100100010001010111010100010100100101001100010011110000000000110101111000100000000010011110,0,-1,error_detectado,0,1.17,0.045
fletcher,QOEUAJLOC,0101000101001111010001010101010101000001010010100100110001001111010000110000000001100111001111100100101101011111,0101000101001111010001010101010101000001010010100100110001001111010000110000000001100111001111100100101101011111,0,-1,error_detectado,0,0.85,0.167
fletcher,JCDQ,0100101001000011010001000101000110001110100101001101100011010111,0100101001000011010001000101000110001110100101001101100011010111,0,-1,error_detectado,0,0.85,0.123
fletcher,RGFB,0101001001000111010001100100001010011000100010011110101011010000,0101001001000111010001100100001010011000100010011110101011010000,0,-1,error_detectado,0,0.55,0.068
fletcher,NFSBV,01001110010001100101001101000010010101100000000011110111100010001110011101010111,01001110010001100101001101000010010101100000000011110111100010001110011101010111,0,-1,error_detectado,0,0.67,0.14
fletcher,RIB,0101001001001001010000100000000010010100010010011110011010010010,0101001001001001010000100000000010010100010010011110011010010010,0,-1,error_detectado,0,0.67,0.12
fletcher,HDZUPQHOEW,0100100001000100010110100101010101010000010100010100100001001111010001010101011110000000100100011001100110010100,0100100001000100010110100101010101010000010100010100100001001111010001010101011110000000100100011001100110010100,0,-1,error_detectado,0,0.66,0.013
fletcher,HIDQYF,01001000010010010100010001010001010110010100011011100101111000001011101011000100,01001000010010010100010001010001010110010100011011100101111000001011101011000100,0,-1,error_detectado,0,2.64,0.191
fletcher,SDDKDOI,010100110100010001000100010010110100010001001111010010010000000000100100110111111110101110010001,010100110100010001000100010010110100010001001111010010010000000000100100110111111110101110010001,0,-1,error_detectado,0,1.8,0.008
fletcher,ABPIIWMN,010000010100001001010000010010010100100101010111010011010100111000101000001100011101010111100001,010000010100001001010000010010010100100101010111010011010100111000101000001100011101010111100001,0,-1,error_detectado,0,3.32,0.002
fletcher,MSEUUFYG,010011010101001101000101010101010101010101000110010110010100011101000001001101100000100100100001,010011010101001101000101010101010101010101000110010110010100011101000001001101100000100100100001,0,-1,error_detectado,0,1.25,0.059
fletcher,QYSTGLV,010100010101100101010011010101000100011101001100010101100000000001000001111110100010001111111011,010100010101100101010011010101000100011101001100010101100000000001000001111110100010001111111011,0,-1,error_detectado,0,0.58,0.156
fletcher,HAHTGT,01001000010000010100100001010100010001110101010011010111111010011011000011000000,01001000010000010100100001010100010001110101010011010111111010011011000011000000,0,-1,error_detectado,0,0.55,0.127
fletcher,DCGW,0100010001000011010001110101011110001011100110101100111111011101,0100010001000011010001110101011110001011100110101100111111011101,0,-1,error_detectado,0,0.54,0.093
fletcher,EFVYZNRLXT,0100010101000110010101100101100101011010010011100101001001001100010110000101010010100000100011101011111110011100,0100010101000110010101100101100101011010010011100101001001001100010110000101010010100000100011101011111110011100,0,-1,error_detectado,0,0.46,0.086
fletcher,RSKQBHID,010100100101001101001011010100010100001001001000010010010100010000101001001100011111100100010101,010100100101001101001011010100010100001001001000010010010100010000101001001100011111100100010101,0,-1,error_detectado,0,0.85,0.07
fletcher,YUE,0101100101010101010001010000000010011110010101011111011110101010,0101100101010101010001010000000010011110010101011111011110101010,0,-1,error_detectado,0,0.79,0.037
fletcher,LKYFZBOV,010011000100101101011001010001100101101001000010010011110101011001001111001010100100000011011011,010011000100101101011001010001100101101001000010010011110101011001001111001010100100000011011011,0,-1,error_detectado,0,0.57,0.134
fletcher,EAZ,0100010101000001010110100000000010011111010000011110010010000010,0100010101000001010110100000000010011111010000011110010010000010,0,-1,error_detectado,0,2.34,0.017
fletcher,IMUKKCHL,010010010100110101010101010010110100101101000011010010000100110000110010001010000000001111101010,010010010100110101010101010010110100101101000011010010000100110000110010001010000000001111101010,0,-1,error_detectado,0,0.67,0.182
fletcher,HHDFHXVZZ,0100100001001000010001000100011001001000010110000101011001011010010110100000000010000101010000010101101001000000,0100100001001000010001000100011001001000010110000101011001011010010110100000000010000101010000010101101001000000,0,-1,error_detectado,0,0.56,0.017
fletcher,IDALGMFJAH,0100100101000100010000010100110001000111010011010100011001001010010000010100100001011001011100000001011101001011,0100100101000100010000010100110001000111010011010100011001001010010000010100100001011001011100000001011101001011,0,-1,error_detectado,0,0.43,0.0
fletcher,AJS,0100000101001010010100110000000010010100010010101101010110010100,0100000101001010010100110000000010010100010010101101010110010100,0,-1,error_detectado,0,0.53,0.082
fletcher,PIXPH,01010000010010010101100001010000010010000000000011110000100110011110100101111100,01010000010010010101100001010000010010000000000011110000100110011110100101111100,0,-1,error_detectado,0,0.71,0.182
fletcher,CZHJZNGQB,0100001101011010010010000100101001011010010011100100011101010001010000100000000001101111010001000101000101111010,0100001101011010010010000100101001011010010011100100011101010001010000100000000001101111010001000101000101111010,0,-1,error_detectado,0,0.7,0.139
fletcher,YXDJVRVNI,0101100101011000010001000100101001010110010100100101011001001110010010010000000010010011010000111100100001110110,0101100101011000010001000100101001010110010100100101011001001110010010010000000010010011010000111100100001110110,0,-1,error_detectado,0,0.58,0.017
fletcher,LYMQAK,01001100010110010100110101010001010000010100101111011010111101011100000011111001,01001100010110010100110101010001010000010100101111011010111101011100000011111001,0,-1,error_detectado,0,0.94,0.142
fletcher,JRTF,0100101001010010010101000100011010011110100110001110100011101010,0100101001010010010101000100011010011110100110001110100011101010,0,-1,error_detectado,0,0.51,0.173
fletcher,MMM,0100110101001101010011010000000010011010010011011110011110011010,0100110101001101010011010000000010011010010011011110011110011010,0,-1,error_detectado,0,0.6,0.003
fletcher,JSFRSE,01001010010100110100011001010010010100110100010111100011111010101011111011100011,01001010010100110100011001010010010100110100010111100011111010101011111011100011,0,-1,error_detectado,0,0.51,0.12
fletcher,MUN,0100110101010101010011100000000010011011010101011110100010101010,0100110101010101010011100000000010011011010101011110100010101010,0,-1,error_detectado,0,0.48,0.042
fletcher,OVOFLJTV,010011110101011001001111010001100100110001001010010101000101011000111111001111010001100000010111,010011110101011001001111010001100100110001001010010101000101011000111111001111010001100000010111,0,-1,error_detectado,0,0.58,0.03
fletcher,EWNKTDKYG,0100010101010111010011100100101101010100010001000100101101011001010001110000000001111010010000000110111001100001,0100010101000111010011100100101101010100010001000100101101011001010001110000000001111010010000000110111001100001,1,11,error_detectado,0,0.8,0.103
fletcher,YVRAAYL,010110010101011001010010010000010100000101011001010011000000000000111000111100010010101011010000,010110010101011001010010010000010100000101011001010011000000000000111000111100010010101011010000,0,-1,error_detectado,0,0.66,0.051
fletcher,WSFWDEOM,010101110101001101000110010101110100010001000101010011110100110100110001001111010000100000101011,010101110101001101000110010101110100010001000101010011110100110100110001001111010000100000101011,0,-1,error_detectado,0,0.52,0.09
fletcher,WJEXDUSHT,0101011101001010010001010101100001000100010101010101001101001000010101000000000010001000010000001001000101100101,0101011101001010010001010101100001000100010101010101001101001000010101000000000010001000010000001001000101100101,0,-1,error_detectado,0,0.47,0.017
fletcher,CPD,0100001101010000010001000000000010000111010100001100101010100000,0100001101010000010001000000000010000111010100001100101010100000,0,-1,error_detectado,0,0.83,0.088
fletcher,OVLTKPOU,010011110101011001001100010101000100101101010000010011110101010100110110010100000000100001001100,010011110101011001001100010101000100101101010000010011110101010100110110010100000000100001001100,0,-1,error_detectado,0,0.5,0.066
fletcher,FKMRUJP,010001100100101101001101010100100101010101001010010100000000000000111000111010001111101110111000,010001100100101101001101010100100101010101001010010100000000000000111000111110001111101110111000,1,75,error_detectado,0,0.49,0.135
fletcher,ZLTMJ,01011010010011000101010001001101010010100000000011111000100110010000000110000000,01011010010011000101010001001101010010100000000011111000100110010000000110000000,0,-1,error_detectado,0,0.45,0.088
fletcher,DBDKUOP,010001000100001001000100010010110101010101001111010100000000000000101101110111011101100010001001,010001000100001001000100010010110101010101001111010100000000000000101101110111011101100010001001,0,-1,error_detectado,0,0.78,0.196
fletcher,QKWAAQAGVU,0101000101001011010101110100000101000001010100010100000101000111010101100101010110000001011110101001000001010101,0101000101001011010101110100000101000001010100010100000101000111010101100101010110000001011110101001000001010101,0,-1,error_detectado,0,0.6,0.091
fletcher,MSEEV,01001101010100110100010101000101010101100000000011101000100110001100100010000100,01001101010100110100010101000101010101100000000011101000100110001100100010000100,0,-1,error_detectado,0,0.89,0.189
fletcher,JNPE,0100101001001110010100000100010110011010100100111110010011100001,0100101001001110010100000100010110011010100100111110010011100001,0,-1,error_detectado,0,0.78,0.098
fletcher,EUYMASFGL,0100010101010101010110010100110101000001010100110100011001000111010011000000000001110010001111010101110001101000,0100010101010101010110010100110101000001010100110100011001000111010011000000000001110010001111010101110001101000,0,-1,error_detectado,0,0.6,0.194
fletcher,DFQX,0100010001000110010100010101100010010101100111101101100111100100,0100010001000110010100000101100010010101100111101101100111100100,1,23,error_detectado,0,0.68,0.13
fletcher,MELBQFFVSE,0100110101000101010011000100001001010001010001100100011001010110010100110100010110000100011010011000011100101000,0100110101000101010011000100001001010001010001101100011001010110010100110100010110000100011010011000011100101000,1,48,error_detectado,0,0.59,0.145
fletcher,ZWWRMRRX,010110100101011101010111010100100100110101010010010100100101100001010001010101000101110001010001,010110100101011101010111010100100100110101010010010100100101100001010001010101000101110001010001,0,-1,error_detectado,0,0.85,0.167
fletcher,JPKWDUVP,010010100101000001001011010101110100010001010101010101100101000000110000010011011110101001000001,010010100101000001001011010101110100010001010101010101100101000000110000010011011110101001000001,0,-1,error_detectado,0,0.55,0.169
fletcher,VXPBYOXIW,0101011001011000010100000100001001011001010011110101100001001001010101110000000010101111001100110000010001000100,0101011001011000010100000100001001011001010011110101100001001001010101110000000010101111001100110000010001000100,0,-1,error_detectado,0,0.58,0.148
fletcher,NTIIZ,01001110010101000100100101001001010110100000000011110001100111011101011110001111,01001110010101000100100101001001010110100000000011110001100111011101011110001111,0,-1,error_detectado,0,0.42,0.193
fletcher,LALUEUQKW,0100110001000001010011000101010101000101010101010101000101001011010101110000000010000110001101110111100000110010,0100110001000001010011000101010101000101010101010101000101001011010101110000000010000110001101110111100000110010,0,-1,error_detectado,0,0.61,0.072
fletcher,JDHDXDTJ,010010100100010001001000010001000101100001000100010101000100101000111111000101110000011010110001,010010100100010001001000010001000101100001000100010101000100101000111111000101110000011010110001,0,-1,error_detectado,0,0.57,0.007
fletcher,CJLRF,01000011010010100100110001010010010001100000000011010101100111001010100010000011,01000011010010100100110001010010010001100000000011010101100111001010100010000011,0,-1,error_detectado,0,0.53,0.039
fletcher,SFUYOTT,010100110100011001010101010110010100111101010100010101000000000001001011111101000011111111001110,010100110100011001010101010110010100111101010100010101000000000001001011111101000011111111001110,0,-1,error_detectado,0,0.46,0.109
fletcher,GOUM,0100011101001111010101010100110110011100100111001110001111101011,0100011101001111010101010100110110111100100111001110001111101011,1,34,error_detectado,0,1.42,0.185
fletcher,RHEQQLJ,010100100100100001000101010100010101000101001100010010100000000000110010111001100000010110101110,010100100100100001000101010100010101000101101100010010100000000000110010111001100000010110101110,1,42,error_detectado,0,1.27,0.116
fletcher,UVIRLCM,010101010101011001001001010100100100110001000011010011010000000000110111111011000001011011010111,010101010101011001001001010100100100110001000011010011010000000000110111111011000001011011010111,0,-1,error_detectado,0,0.66,0.18
fletcher,IBEIBMX,010010010100001001000101010010010100001001001101010110000000000000101000110110011101000101111111,010010010100001001000101010010010100001001001101010110000000000000101000110110011101000101111111,0,-1,error_detectado,0,0.62,0.148
fletcher,KDPGUPR,010010110100010001010000010001110101010101010000010100100000000001000010110111000001101010001000,010010110100010001010000010001110101010101010000010100100000000001000010110111000001101010001000,0,-1,error_detectado,0,0.48,0.056
fletcher,JRNHASD,010010100101001001001110010010000100000101010011010001000000000000011101111011101101101011001000,010010100101001001001110010010000100000101010011010001000000000000011101111011101101101011001000,0,-1,error_detectado,0,0.99,0.034
fletcher,PLAVEXA,010100000100110001000001010101100100010101011000010000010000000000010111111110111101000011100100,010100000100110001000001010101100100010101011000010000010000000000010111111110111101000011100100,0,-1,error_detectado,0,0.9,0.125
fletcher,PCA,0101000001000011010000010000000010010001010000111110000110000110,0101000001000011010000010000000010010001010000111110000110000110,0,-1,error_detectado,0,0.81,0.087
fletcher,FOTTAVFDL,0100011001001111010101000101010001000001010101100100011001000100010011000000000001101110001111100100110101101001,0100011001001111010101000101010001000001010101100100011001000100010011000000000001101110001111100100110101101001,0,-1,error_detectado,0,1.12,0.111
fletcher,WPEGHLG,010101110101000001000101010001110100100001001100010001110000000000101011111001000000010010110000,010101110101000001000101010001110100100001001100010001110000000000101011111001000000010010110000,0,-1,error_detectado,0,0.48,0.041
fletcher,WWYFJP,01010111010101110101100101000110010010100101000011111010111011010000001011100011,01010111010101110101100101000110010010100101000011111010111011010000001011100011,0,-1,error_detectado,0,0.5,0.061
fletcher,DVVOYYS,010001000101011001010110010011110101100101011001010100110000000001000110111111110001100111111010,010001000101011001010110010011110101100101011001010100110000000001000110111111110001100111111010,0,-1,error_detectado,0,0.48,0.043
fletcher,ORPNXON,010011110101001001010000010011100101100001001111010011100000000001000101111100000010110011010011,010011110101001001010000010011100101100001001111010011100000000001000101111100000010110011010011,0,-1,error_detectado,0,0.53,0.029
fletcher,AJAIZNHT,010000010100101001000001010010010101101001001110010010000101010000100101001101101100010111110101,010000010100101001000001010010010101101001001110010010000101010000100101001101101100010111110101,0,-1,error_detectado,0,0.46,0.051
fletcher,LYOHI,01001100010110010100111101001000010010010000000011100100101000011100110010011100,01001100010110010100111101001000010010010000000011100100101000011100110010011100,0,-1,error_detectado,0,0.52,0.033
fletcher,FXHSUE,01000110010110000100100001010011010101010100010111100011111100001011100011110100,01000110010110000100100001010011010101010100010111100011111100001011100011110100,0,-1,error_detectado,0,0.49,0.158
fletcher,BVTOTP,01000010010101100101010001001111010101000101000011101010111101011100001111110001,01000010010101100101010001001111010101000101000011101010111101011100001111110001,0,-1,error_detectado,0,0.49,0.067
fletcher,ZKBLBVC,010110100100101101000010010011000100001001010110010000110000000000100001111011101111011110111110,010110100100101101000010010011000100001001010110010000110000000000100001111011101111011110111110,0,-1,error_detectado,0,0.73,0.062
fletcher,HQFTWGFJQ,0100100001010001010001100101010001010111010001110100011001001010010100010000000001111101001101110110011001010010,0100100001010001010001100101010001010111010001110100011001001010010100010000000001111101001101110110011001010010,0,-1,error_detectado,0,0.65,0.195
fletcher,DIN,0100010001001001010011100000000010010010010010011101011010010010,0100010001001001010011100000000010010010010010011101011010010010,0,-1,error_detectado,0,0.85,0.003
fletcher,RZTVV,01010010010110100101010001010110010101100000000011111100101100001111010110111011,01010010010110100101010001010110010101100000000011111100101100001111010110111011,0,-1,error_detectado,0,0.74,0.023
fletcher,RZJH,0101001001011010010010100100100010011100101000101110111011111100,0101001001011010010010100100100010011100101000101110111011111100,0,-1,error_detectado,0,0.6,0.141
fletcher,YOZWC,01011001010011110101101001010111010000110000000011110110101001100000001110011101,01011001010011110101101001010111010000110000000011110110101001100000001110011101,0,-1,error_detectado,0,0.51,0.013
fletcher,VMU,0101011001001101010101010000000010101011010011010000000110011011,0101011001001101010101010000000010101011010011010000000110011011,0,-1,error_detectado,0,0.47,0.03
fletcher,UBJUC,01010101010000100100101001010101010000110000000011100010100101111101011101110001,01010101010000100100101001010101010000110000000011100010100101111101011101110001,0,-1,error_detectado,0,0.5,0.164
fletcher,EEYVZGA,010001010100010101011001010101100101101001000111010000010000000000111001111000110001011010100111,010001010100010101011001010101100101101001000111010000010000000000111001111000110001011010100111,0,-1,error_detectado,0,0.63,0.049
fletcher,LHPGLIGA,010011000100100001010000010001110100110001001001010001110100000100110000000110100000000111001011,010011000100100001010000010001110100110001001001010001110100000100110000000110100000000111001011,0,-1,error_detectado,0,0.63,0.095
fletcher,GHQJG,01000111010010000101000101001010010001110000000011011111100100101011111101101101,01000111010010000101000101001010010001110000000011011111100100101011111101101101,0,-1,error_detectado,0,0.54,0.008
fletcher,KXTNFRM,010010110101100001010100010011100100011001010010010011010000000000110010111110010000001111110001,010010110101100001010100010011100100011001010010010011010000000000110010111110010000001111110001,0,-1,error_detectado,0,0.5,0.04
fletcher,VGVAOIPQHN,0101011001000111010101100100000101001111010010010101000001010001010010000100111010010100011100011101111100110110,0101011001000111010101100100000101001111010010010101000001010001010010000100111010010100011100011101111100110110,0,-1,error_detectado,0,0.59,0.116
fletcher,WXURPTV,010101110101100001010101010100100101000001010100010101100000000001010010111111110101010000000001,010101110101100001010101010100100101000001010100010101100000000001010010111111110101010000000001,0,-1,error_detectado,0,1.58,0.157
fletcher,FQXJHYVFE,0100011001010001010110000100101001001000010110010101011001000110010001010000000010000010001110111000101101011000,0100011001010001010110000100101001001000010110010101011001000110010001010000000010000010001110111000101101011000,0,-1,error_detectado,0,0.62,0.049
fletcher,BYEODBWUC,0100001001011001010001010100111101000100010000100101011101010101010000110000000001100110010000000001111101101101,0100001001011001010001010100111101000100010000100101011101010101010000110000000001110110010000000001111101101101,1,83,error_detectado,0,0.52,0.137
fletcher,DCYGCONZN,0100010001000011010110010100011101000011010011110100111001011010010011100000000001111101001101000110111100010000,0100010001000011010110010100011101000011010011110100111001011010010011100000000001111101001101000110111100010000,0,-1,error_detectado,0,0.41,0.103
fletcher,GHKVTF,01000111010010000100101101010110010101000100011011100110111001001100000011001011,01000111010010000100101111010110010101000100011011100110111001001100000011001011,1,24,error_detectado,0,0.61,0.049
fletcher,JLHOCI,01001010010011000100100001001111010000110100100111010101111001001011001011001100,01001010010011000100100001001111010000110100100111010101111001001011001011001100,0,-1,error_detectado,0,0.64,0.063
fletcher,IIB,0100100101001001010000100000000010001011010010011101010010010010,0100100101001001010000100000000010001011010010011101010010010010,0,-1,error_detectado,0,0.66,0.135
fletcher,YDBIWU,01011001010001000100001001001001010101110101010111110010111000101110011110110100,01011001010001000100001001001001010101110101010111110010111000101110011110110100,0,-1,error_detectado,0,0.88,0.183
fletcher,XAOZCNPEO,0101100001000001010011110101101001000011010011100101000001000101010011110000000010001010001011111011000000100101,0101100001000001010011110101101001000011010011100101000001000101010011110000000010001010001011111011000000100101,0,-1,error_detectado,0,0.49,0.023
fletcher,MLFUEUNX,010011010100110001000110010101010100010101010101010011100101100000100111010011111110000100110011,010011010100110001000110010101010100010101010101010011100101100000100111010011111110000100110011,0,-1,error_detectado,0,0.51,0.187
fletcher,SPLDJV,01010011010100000100110001000100010010100101011011101001111010101101110011001111,01010011010100000100110001000100010010100101011011101001111010101101110011001111,0,-1,error_detectado,0,0.53,0.146
fletcher,ULNSB,01010101010011000100111001010011010000100000000011100101100111111101111010001011,01010101010011000100111001010011010000100000000011100101100111111101111010001011,0,-1,error_detectado,0,0.49,0.061
fletcher,LUNEVOKYS,0100110001010101010011100100010101010110010011110100101101011001010100110000000010001111010000111010001101100000,0100110001010101010011100100010101010110010011110100101101011001010100110000000010001111010000111010001101100000,0,-1,error_detectado,0,0.41,0.131
fletcher,HIO,0100100001001001010011110000000010010111010010011101111110010010,0100100001001001010011110000000010010111010010011101111110010010,0,-1,error_detectado,0,0.54,0.094
fletcher,JJMYGOVV,010010100100101001001101010110010100011101001111010101100101011000110101010010011111011000101001,010010100100101001001101010110010100011101001111010101100101011000110101010010011111011000101001,0,-1,error_detectado,0,0.6,0.023
fletcher,KQPLCB,01001011010100010101000001001100010000110100001011011110110111111100010111001110,01001011010100010101000001001100010000110100001011011110110111111100010111001110,0,-1,error_detectado,0,0.76,0.055
fletcher,BVDUOMZ,010000100101011001000100010101010100111101001101010110100000000000101111111110011100111011110011,010000100101011001000100010101010100111101001101010110100000000000101111111110011100111011110011,0,-1,error_detectado,0,0.53,0.166
fletcher,FIKMRFDDG,0100011001001001010010110100110101010010010001100100010001000100010001110000000001101111001000010101001011111111,0100011001001001010010110100110101010010010001100100010001000100010001110000000001101111001000010101001011111111,0,-1,error_detectado,0,0.58,0.089
fletcher,RLLUAJRJ,010100100100110001001100010101010100000101001010010100100100101000110010001101100000001100010000,010100100100110001001100010101010100000101001010010100100100101000110010001101100000001100010000,0,-1,error_detectado,0,1.67,0.06
fletcher,RMATLI,01010010010011010100000101010100010011000100100111011111111010101100010111011001,01010010010011010100000101010100010011000100100111011111111010101100010111011001,0,-1,error_detectado,0,0.54,0.138
fletcher,ZBGFFP,01011010010000100100011101000110010001100101000011100111110110001110001110100011,01011010010000100100011101000110010001100101000011100111110110001110001110100011,0,-1,error_detectado,0,0.54,0.176
fletcher,XYDVUUCC,010110000101100101000100010101100101010101010101010000110100001100110101010010000001110001010110,010110000101100101000100010101100101010101010101010000110100001100110101010010000001110001010110,0,-1,error_detectado,0,0.51,0.001
fletcher,WSTQWB,01010111010100110101010001010001010101110100001000000010111001110000010111011111,01010111010100110101010001010001010101110100001000000010111001110000010111011111,0,-1,error_detectado,0,3.23,0.128
fletcher,VKUSVP,01010110010010110101010101010011010101100101000000000001111011110000001111011001,01010110010010110101010101010011010101100101000000000001111011110000001111011001,0,-1,error_detectado,0,2.02,0.164
fletcher,AZEFUSSWNG,0100000101011010010001010100011001010101010100110101001101010111010011100100011101111101100100100101000011001100,0100000101011010010001010100011001010101010100110101001101010111010011100100011101111101100100100101000011001100,0,-1,error_detectado,0,6.82,0.149
fletcher,FFS,0100011001000110010100110000000010011001010001101101111110001100,0100011001000110010100110000000010011001010001101101111110001100,0,-1,error_detectado,0,4.44,0.04
fletcher,SSOBI,01010011010100110100111101000010010010010000000011101011100101011110000101111110,01010011010100110100111101000010010010010000000011101011100101011110000101111110,0,-1,error_detectado,0,1.09,0.081
fletcher,KBSQUZGDRW,0100101101000010010100110101000101010101010110100100011101000100010100100101011110001101100010011010011001111111,0100101101000010010100110101000101010101010110100100011101000100010100100101011110001101100010011010011001111111,0,-1,error_detectado,0,1.52,0.169
